Date,Product_Name,Category,Units_Sold,Inventory_Level,Price,Promotion,Supplier,Lead_Time,Revenue
2024-04-18,Lotion,Personal Care,45,87,1444.85,Yes,Smart Wholesale,13,65018.25
2023-10-04,Toothpaste,Personal Care,38,210,703.13,Yes,Prime Distribution,7,26718.94
2024-07-11,Sugar,Groceries,57,75,731.79,No,ABC Suppliers,14,41712.03
2024-11-04,Eggs,Groceries,58,294,1672.68,No,Nova Supply,6,97015.44
2024-12-07,Perfume,Personal Care,65,343,1325.54,No,ABC Suppliers,5,86160.1
2024-02-28,Cheese,Groceries,33,89,871.78,Yes,Smart Wholesale,3,28768.74
2023-12-24,Lotion,Personal Care,59,208,450.93,Yes,Global Traders,12,26604.87
2024-03-20,Conditioner,Personal Care,38,139,1041.3,No,Nova Supply,2,39569.4
2023-09-23,Juice,Groceries,38,114,1013.44,Yes,Nova Supply,10,38510.72
2023-08-16,Face Wash,Personal Care,41,219,1531.08,Yes,Global Traders,13,62774.28
2024-09-06,Keyboard,Electronics,41,382,1312.72,No,Nova Supply,3,53821.52
2023-09-23,Speaker,Electronics,44,153,1932.25,Yes,Global Traders,12,85019.0
2023-11-24,Milk,Groceries,92,218,1213.13,No,ABC Suppliers,12,111607.96
2024-01-01,Bread,Groceries,48,405,534.58,No,Nova Supply,5,25659.84
2024-12-25,Juice,Groceries,65,67,322.58,No,Global Traders,10,20967.7
2024-03-02,Toothpaste,Personal Care,54,108,1256.58,No,Nova Supply,4,67855.32
2024-04-30,Milk,Groceries,43,268,331.51,No,Nova Supply,13,14254.93
2023-04-23,Juice,Groceries,44,98,349.08,Yes,Global Traders,3,15359.52
2023-12-04,Conditioner,Personal Care,68,331,508.67,No,ABC Suppliers,11,34589.56
2024-12-16,Sanitizer,Personal Care,73,350,479.99,Yes,Prime Distribution,2,35039.27
2023-02-04,Printer,Electronics,57,223,1090.54,No,Nova Supply,4,62160.78
2023-07-11,Keyboard,Electronics,48,162,1107.87,Yes,Nova Supply,9,53177.76
2023-05-08,Monitor,Electronics,50,103,1246.69,No,Prime Distribution,10,62334.5
2023-03-25,Juice,Groceries,39,384,1822.87,No,ABC Suppliers,5,71091.93
2023-01-15,Cheese,Groceries,41,472,293.81,No,Nova Supply,15,12046.21
2023-04-19,Keyboard,Electronics,56,193,1754.79,No,Global Traders,9,98268.24
2024-07-17,Speaker,Electronics,54,489,1082.23,Yes,Smart Wholesale,14,58440.42
2024-03-21,Bread,Groceries,38,229,481.96,No,ABC Suppliers,11,18314.48
2023-10-31,Shampoo,Personal Care,35,398,198.0,No,Global Traders,11,6930.0
2024-11-12,Face Wash,Personal Care,76,242,1795.98,Yes,Smart Wholesale,2,136494.48
2024-09-25,Soap,Personal Care,46,147,1563.08,No,ABC Suppliers,7,71901.68
2024-02-24,Monitor,Electronics,47,443,49.08,No,Smart Wholesale,3,2306.76
2023-06-24,Toothpaste,Personal Care,57,371,1109.73,Yes,ABC Suppliers,15,63254.61
2023-10-22,Headphones,Electronics,38,434,269.6,Yes,Global Traders,14,10244.8
2023-01-31,Speaker,Electronics,35,370,366.31,Yes,Global Traders,12,12820.85
2024-08-27,Hair Oil,Personal Care,38,237,1777.78,Yes,Smart Wholesale,14,67555.64
2023-02-14,Bread,Groceries,47,122,1191.1,No,Smart Wholesale,7,55981.7
2024-03-10,Deodorant,Personal Care,30,284,86.65,Yes,ABC Suppliers,12,2599.5
2024-11-12,Camera,Electronics,51,157,304.38,Yes,ABC Suppliers,11,15523.38
2024-07-26,Keyboard,Electronics,61,40,935.02,No,Global Traders,5,57036.22
2024-08-31,Butter,Groceries,33,204,706.25,No,Prime Distribution,9,23306.25
2023-08-06,Conditioner,Personal Care,34,353,1106.27,No,Smart Wholesale,5,37613.18
2023-04-13,Sugar,Groceries,37,175,377.77,Yes,Global Traders,2,13977.49
2023-04-02,Phone,Electronics,44,246,1629.33,Yes,Prime Distribution,15,71690.52
2024-02-05,Cheese,Groceries,51,88,1037.38,Yes,Global Traders,15,52906.38
2023-01-12,Butter,Groceries,49,321,1432.2,Yes,Nova Supply,8,70177.8
2023-05-30,Sanitizer,Personal Care,41,134,1453.48,No,Nova Supply,4,59592.68
2023-01-03,Camera,Electronics,42,362,1479.62,No,ABC Suppliers,15,62144.04
2023-03-01,Coffee,Groceries,40,281,447.98,No,Nova Supply,10,17919.2
2023-08-23,Monitor,Electronics,37,323,1155.27,No,Nova Supply,6,42744.99
2023-04-30,Keyboard,Electronics,34,99,783.85,No,ABC Suppliers,3,26650.9
2024-08-21,Mouse,Electronics,38,49,1622.77,Yes,Global Traders,10,61665.26
2023-11-09,Shampoo,Personal Care,77,197,622.8,Yes,Prime Distribution,15,47955.6
2023-06-30,Laptop,Electronics,52,113,1413.71,Yes,Global Traders,8,73512.92
2023-10-20,Toothpaste,Personal Care,59,221,941.47,No,Smart Wholesale,5,55546.73
2024-06-25,Rice,Groceries,51,95,63.95,Yes,Global Traders,9,3261.45
2023-01-18,Printer,Electronics,29,106,308.9,No,ABC Suppliers,12,8958.1
2024-02-10,Lotion,Personal Care,41,165,182.8,Yes,Nova Supply,3,7494.8
2024-02-18,Mouse,Electronics,45,431,37.36,No,ABC Suppliers,2,1681.2
2023-01-09,Keyboard,Electronics,41,257,1766.32,Yes,Prime Distribution,7,72419.12
2024-07-24,Lotion,Personal Care,61,211,1749.98,No,Global Traders,14,106748.78
2024-07-16,Conditioner,Personal Care,50,186,1565.08,Yes,Nova Supply,10,78254.0
2023-10-29,Camera,Electronics,44,316,406.06,Yes,Global Traders,6,17866.64
2023-04-26,Speaker,Electronics,31,192,1966.18,No,Global Traders,7,60951.58
2023-05-12,Butter,Groceries,39,123,861.96,Yes,Prime Distribution,10,33616.44
2023-06-08,Keyboard,Electronics,48,255,1554.31,Yes,ABC Suppliers,14,74606.88
2024-07-13,Printer,Electronics,65,382,283.35,Yes,ABC Suppliers,11,18417.75
2024-05-23,Milk,Groceries,43,154,384.0,Yes,Prime Distribution,3,16512.0
2024-02-19,Eggs,Groceries,47,471,403.46,No,ABC Suppliers,8,18962.62
2023-07-17,Butter,Groceries,34,239,138.85,No,ABC Suppliers,6,4720.9
2023-10-23,Soap,Personal Care,49,337,531.05,Yes,Smart Wholesale,7,26021.45
2023-11-23,Monitor,Electronics,52,463,1475.93,Yes,ABC Suppliers,13,76748.36
2024-11-21,Cheese,Groceries,56,212,1240.55,Yes,Global Traders,12,69470.8
2024-08-13,Bread,Groceries,38,72,1014.66,No,Global Traders,5,38557.08
2024-02-25,Camera,Electronics,25,407,130.51,No,Nova Supply,9,3262.75
2024-02-29,Butter,Groceries,36,85,1762.79,No,Smart Wholesale,15,63460.44
2023-04-04,Coffee,Groceries,32,320,240.15,Yes,Smart Wholesale,2,7684.8
2023-10-10,Soap,Personal Care,36,288,1670.84,Yes,Prime Distribution,14,60150.24
2023-04-16,Shampoo,Personal Care,58,400,1009.23,No,Prime Distribution,13,58535.34
2023-09-13,Mouse,Electronics,39,456,1556.33,Yes,Smart Wholesale,7,60696.87
2024-12-16,Butter,Groceries,52,78,900.1,No,Prime Distribution,8,46805.2
2024-06-17,Headphones,Electronics,50,155,1576.89,Yes,Global Traders,8,78844.5
2024-11-11,Tablet,Electronics,81,163,1625.54,No,Global Traders,14,131668.74
2024-12-07,Mouse,Electronics,56,181,430.24,Yes,Smart Wholesale,13,24093.44
2023-12-03,Rice,Groceries,40,259,1633.71,Yes,Global Traders,14,65348.4
2024-12-15,Eggs,Groceries,69,320,338.89,Yes,Global Traders,15,23383.41
2023-03-19,Toothpaste,Personal Care,39,336,102.21,No,Global Traders,15,3986.19
2024-03-25,Eggs,Groceries,39,113,681.49,Yes,Smart Wholesale,3,26578.11
2023-06-22,Tablet,Electronics,64,134,51.99,No,Nova Supply,8,3327.36
2024-06-21,Toothpaste,Personal Care,55,332,1194.45,No,Prime Distribution,8,65694.75
2023-06-12,Toothpaste,Personal Care,45,451,1517.82,No,Smart Wholesale,14,68301.9
2024-09-25,Coffee,Groceries,38,400,1583.75,No,Nova Supply,12,60182.5
2024-03-02,Keyboard,Electronics,27,437,514.5,Yes,ABC Suppliers,6,13891.5
2024-02-08,Sanitizer,Personal Care,42,485,1675.23,Yes,Nova Supply,15,70359.66
2023-11-12,Tablet,Electronics,58,76,1234.72,No,Nova Supply,2,71613.76
2023-12-02,Headphones,Electronics,57,236,1662.31,No,Global Traders,11,94751.67
2023-02-16,Sanitizer,Personal Care,49,72,1912.07,No,Global Traders,12,93691.43
2023-02-24,Deodorant,Personal Care,40,497,13.88,Yes,Smart Wholesale,2,555.2
2024-01-30,Keyboard,Electronics,47,205,458.88,Yes,ABC Suppliers,9,21567.36
2024-04-27,Sugar,Groceries,13,278,40.9,Yes,Prime Distribution,15,531.7
2024-06-04,Sanitizer,Personal Care,49,161,1112.58,Yes,Global Traders,4,54516.42
2024-01-30,Cheese,Groceries,29,454,1621.48,No,Smart Wholesale,8,47022.92
2024-05-14,Rice,Groceries,46,387,981.5,Yes,Smart Wholesale,13,45149.0
2023-07-19,Camera,Electronics,48,105,1324.85,No,Nova Supply,11,63592.8
2024-05-27,Conditioner,Personal Care,41,466,159.52,Yes,ABC Suppliers,12,6540.32
2023-04-21,Speaker,Electronics,33,58,1566.19,Yes,Global Traders,10,51684.27
2023-09-16,Sugar,Groceries,51,232,1848.2,Yes,Nova Supply,2,94258.2
2023-01-10,Shampoo,Personal Care,25,293,1453.31,Yes,Prime Distribution,14,36332.75
2023-11-09,Butter,Groceries,50,148,242.15,No,Prime Distribution,4,12107.5
2024-10-04,Hair Oil,Personal Care,43,388,1871.24,Yes,ABC Suppliers,13,80463.32
2024-07-27,Coffee,Groceries,48,378,350.9,No,Nova Supply,13,16843.2
2024-08-16,Laptop,Electronics,46,109,1264.74,Yes,Prime Distribution,4,58178.04
2023-10-30,Coffee,Groceries,30,484,1122.73,Yes,Prime Distribution,7,33681.9
2024-02-25,Rice,Groceries,52,133,1848.07,Yes,Smart Wholesale,7,96099.64
2023-08-25,Printer,Electronics,33,438,926.7,Yes,Smart Wholesale,8,30581.1
2024-05-25,Lotion,Personal Care,41,238,1212.84,Yes,Prime Distribution,15,49726.44
2024-08-09,Phone,Electronics,41,68,595.89,No,Prime Distribution,3,24431.49
2023-07-03,Laptop,Electronics,41,372,30.9,No,Prime Distribution,14,1266.9
2023-09-20,Tablet,Electronics,33,117,1354.77,Yes,Nova Supply,5,44707.41
2024-01-17,Tea,Groceries,36,383,1593.67,Yes,ABC Suppliers,11,57372.12
2024-04-07,Phone,Electronics,41,471,1991.8,No,Nova Supply,9,81663.8
2023-02-18,Speaker,Electronics,36,295,535.93,No,Global Traders,2,19293.48
2023-01-31,Rice,Groceries,49,394,383.64,No,Prime Distribution,10,18798.36
2024-12-10,Monitor,Electronics,52,45,374.72,No,Nova Supply,5,19485.44
2024-07-25,Rice,Groceries,46,423,244.86,No,ABC Suppliers,7,11263.56
2023-03-30,Tablet,Electronics,44,194,1063.82,Yes,Smart Wholesale,14,46808.08
2024-08-08,Sanitizer,Personal Care,39,260,1767.07,Yes,Smart Wholesale,3,68915.73
2024-05-15,Sugar,Groceries,38,147,856.53,Yes,Nova Supply,14,32548.14
2024-02-28,Rice,Groceries,34,279,909.41,Yes,Smart Wholesale,3,30919.94
2023-11-14,Headphones,Electronics,58,384,980.87,No,Global Traders,4,56890.46
2023-01-28,Perfume,Personal Care,38,405,1936.91,Yes,ABC Suppliers,8,73602.58
2023-11-04,Coffee,Groceries,56,78,1973.53,No,Global Traders,3,110517.68
2024-10-02,Sugar,Groceries,43,283,1858.38,Yes,ABC Suppliers,9,79910.34
2023-04-14,Coffee,Groceries,34,143,1316.54,No,Nova Supply,9,44762.36
2023-04-12,Rice,Groceries,47,156,267.81,No,Smart Wholesale,14,12587.07
2023-01-20,Camera,Electronics,55,282,1597.12,Yes,Global Traders,2,87841.6
2024-12-08,Face Wash,Personal Care,76,50,1919.99,Yes,Prime Distribution,11,145919.24
2024-05-04,Headphones,Electronics,40,327,1939.72,Yes,Nova Supply,8,77588.8
2023-03-08,Soap,Personal Care,45,338,1739.58,No,Global Traders,8,78281.1
2023-09-04,Printer,Electronics,19,210,648.68,No,Global Traders,6,12324.92
2024-01-17,Lotion,Personal Care,43,223,394.07,No,Global Traders,6,16945.01
2024-08-16,Shampoo,Personal Care,31,164,1151.74,No,Smart Wholesale,8,35703.94
2024-03-30,Keyboard,Electronics,24,278,83.07,No,ABC Suppliers,7,1993.68
2023-04-10,Keyboard,Electronics,45,473,1420.51,Yes,Prime Distribution,7,63922.95
2023-04-11,Camera,Electronics,17,196,607.54,No,Nova Supply,11,10328.18
2023-05-26,Milk,Groceries,30,477,585.51,Yes,Global Traders,3,17565.3
2024-01-21,Mouse,Electronics,34,306,1270.49,Yes,Nova Supply,15,43196.66
2023-08-09,Juice,Groceries,53,196,896.25,No,Global Traders,3,47501.25
2024-06-04,Monitor,Electronics,33,110,959.82,Yes,ABC Suppliers,9,31674.06
2024-10-30,Toothpaste,Personal Care,31,101,15.4,Yes,Global Traders,11,477.4
2023-04-20,Sugar,Groceries,43,130,346.81,Yes,Smart Wholesale,2,14912.83
2023-08-23,Juice,Groceries,36,447,1127.19,No,Smart Wholesale,9,40578.84
2024-05-06,Shampoo,Personal Care,14,383,1911.57,Yes,Prime Distribution,8,26761.98
2023-05-28,Butter,Groceries,47,486,409.49,Yes,Prime Distribution,3,19246.03
2023-07-23,Rice,Groceries,43,225,25.33,No,ABC Suppliers,10,1089.19
2023-09-19,Monitor,Electronics,24,338,58.13,No,ABC Suppliers,12,1395.12
2023-09-16,Butter,Groceries,45,361,1336.2,Yes,Smart Wholesale,9,60129.0
2023-05-11,Speaker,Electronics,39,190,1121.79,Yes,Smart Wholesale,13,43749.81
2024-08-31,Bread,Groceries,54,456,1817.96,Yes,Smart Wholesale,15,98169.84
2023-12-10,Shampoo,Personal Care,56,487,1349.17,Yes,Prime Distribution,4,75553.52
2023-08-29,Headphones,Electronics,36,312,567.26,Yes,Smart Wholesale,5,20421.36
2023-02-23,Camera,Electronics,41,131,1997.12,Yes,Prime Distribution,7,81881.92
2024-12-29,Deodorant,Personal Care,70,336,961.84,Yes,Global Traders,14,67328.8
2023-09-05,Monitor,Electronics,16,358,1238.86,Yes,Smart Wholesale,4,19821.76
2023-08-22,Lotion,Personal Care,46,116,1732.64,No,ABC Suppliers,12,79701.44
2024-10-30,Keyboard,Electronics,39,229,1137.36,No,Global Traders,4,44357.04
2024-04-16,Tablet,Electronics,37,257,807.66,No,Smart Wholesale,3,29883.42
2023-11-04,Juice,Groceries,50,67,210.82,Yes,Prime Distribution,9,10541.0
2023-11-12,Butter,Groceries,59,116,468.49,No,Prime Distribution,6,27640.91
2023-03-04,Sanitizer,Personal Care,49,128,1333.49,No,Nova Supply,13,65341.01
2023-05-07,Butter,Groceries,24,63,943.69,Yes,Prime Distribution,10,22648.56
2024-07-13,Butter,Groceries,45,123,516.15,No,Prime Distribution,15,23226.75
2023-10-31,Conditioner,Personal Care,24,96,1266.27,No,Prime Distribution,4,30390.48
2024-02-01,Eggs,Groceries,34,209,1111.57,Yes,ABC Suppliers,15,37793.38
2023-08-24,Bread,Groceries,44,47,1326.15,No,Nova Supply,11,58350.6
2023-10-30,Monitor,Electronics,34,236,1892.42,Yes,Nova Supply,12,64342.28
2024-04-10,Conditioner,Personal Care,48,125,1381.83,No,Smart Wholesale,15,66327.84
2024-10-05,Bread,Groceries,46,435,1318.77,Yes,Prime Distribution,11,60663.42
2023-04-29,Hair Oil,Personal Care,42,165,105.56,Yes,ABC Suppliers,13,4433.52
2024-10-03,Conditioner,Personal Care,34,94,1307.87,No,Global Traders,3,44467.58
2024-04-30,Phone,Electronics,24,226,568.73,Yes,Prime Distribution,6,13649.52
2023-07-12,Printer,Electronics,41,493,1238.21,Yes,Nova Supply,10,50766.61
2024-07-06,Shampoo,Personal Care,53,378,603.8,Yes,Global Traders,6,32001.4
2023-11-29,Sanitizer,Personal Care,56,222,26.53,Yes,Prime Distribution,12,1485.68
2024-08-20,Conditioner,Personal Care,55,170,116.05,No,Global Traders,5,6382.75
2023-04-17,Milk,Groceries,35,104,876.71,No,Nova Supply,6,30684.85
2024-06-01,Coffee,Groceries,45,142,1598.42,Yes,Smart Wholesale,6,71928.9
2023-05-08,Perfume,Personal Care,44,469,511.57,Yes,Global Traders,6,22509.08
2023-04-16,Laptop,Electronics,21,220,292.62,No,Global Traders,6,6145.02
2024-07-13,Butter,Groceries,60,356,1050.6,Yes,ABC Suppliers,7,63036.0
2024-10-10,Juice,Groceries,40,480,1634.96,Yes,Smart Wholesale,2,65398.4
2023-05-21,Conditioner,Personal Care,37,285,859.7,No,Smart Wholesale,15,31808.9
2024-11-15,Sanitizer,Personal Care,65,299,909.08,No,Nova Supply,6,59090.2
2024-03-15,Eggs,Groceries,38,243,747.55,No,ABC Suppliers,14,28406.9
2023-04-01,Keyboard,Electronics,35,253,1739.42,No,Nova Supply,13,60879.7
2024-06-06,Perfume,Personal Care,47,169,1770.67,Yes,ABC Suppliers,3,83221.49
2024-10-16,Sugar,Groceries,48,348,1776.68,No,Prime Distribution,7,85280.64
2023-03-27,Cheese,Groceries,18,154,1036.95,Yes,Global Traders,10,18665.1
2023-04-25,Shampoo,Personal Care,28,122,1981.85,No,Nova Supply,11,55491.8
2023-04-29,Rice,Groceries,49,164,839.46,Yes,Smart Wholesale,10,41133.54
2023-01-12,Keyboard,Electronics,30,217,1907.72,Yes,Global Traders,13,57231.6
2023-03-20,Hair Oil,Personal Care,38,235,941.48,Yes,Nova Supply,10,35776.24
2023-05-02,Keyboard,Electronics,50,292,1683.61,Yes,Global Traders,11,84180.5
2023-07-01,Soap,Personal Care,61,299,1938.26,No,ABC Suppliers,7,118233.86
2024-05-15,Soap,Personal Care,47,257,1537.2,No,ABC Suppliers,4,72248.4
2024-05-23,Keyboard,Electronics,28,348,1653.05,Yes,Smart Wholesale,12,46285.4
2024-02-14,Lotion,Personal Care,40,292,994.94,Yes,Global Traders,5,39797.6
2023-10-17,Conditioner,Personal Care,38,174,1619.64,No,Smart Wholesale,2,61546.32
2023-02-10,Shampoo,Personal Care,39,464,446.33,Yes,Prime Distribution,5,17406.87
2024-02-08,Toothpaste,Personal Care,42,381,826.39,Yes,Smart Wholesale,5,34708.38
2023-10-17,Mouse,Electronics,43,45,1693.97,Yes,Nova Supply,11,72840.71
2024-06-13,Face Wash,Personal Care,51,211,1183.71,No,Prime Distribution,12,60369.21
2024-05-31,Headphones,Electronics,19,78,780.62,Yes,Nova Supply,7,14831.78
2024-04-22,Speaker,Electronics,32,90,845.75,Yes,Global Traders,15,27064.0
2023-05-20,Conditioner,Personal Care,41,259,1171.17,No,Prime Distribution,11,48017.97
2023-03-16,Shampoo,Personal Care,50,374,35.87,Yes,Nova Supply,13,1793.5
2023-07-23,Juice,Groceries,50,312,1222.14,Yes,Nova Supply,3,61107.0
2023-12-11,Tea,Groceries,52,47,1288.07,No,ABC Suppliers,15,66979.64
2024-02-16,Printer,Electronics,36,63,921.9,Yes,Nova Supply,14,33188.4
2023-12-24,Butter,Groceries,65,97,447.36,No,Global Traders,10,29078.4
2023-09-08,Rice,Groceries,51,225,628.86,Yes,ABC Suppliers,4,32071.86
2023-08-05,Camera,Electronics,41,346,778.79,No,Prime Distribution,5,31930.39
2024-02-24,Camera,Electronics,41,270,276.95,Yes,Global Traders,2,11354.95
2024-03-04,Deodorant,Personal Care,35,328,1653.86,No,Prime Distribution,9,57885.1
2024-03-05,Shampoo,Personal Care,41,210,404.97,No,ABC Suppliers,13,16603.77
2024-07-19,Rice,Groceries,66,162,23.37,No,ABC Suppliers,2,1542.42
2024-01-29,Shampoo,Personal Care,46,51,95.87,No,ABC Suppliers,2,4410.02
2023-06-16,Toothpaste,Personal Care,56,230,1198.44,No,Smart Wholesale,10,67112.64
2023-06-16,Perfume,Personal Care,51,398,643.04,Yes,Prime Distribution,2,32795.04
2024-09-04,Laptop,Electronics,55,63,1289.02,Yes,Nova Supply,3,70896.1
2024-06-03,Monitor,Electronics,30,426,403.45,No,Prime Distribution,3,12103.5
2024-01-04,Soap,Personal Care,43,400,598.08,Yes,Nova Supply,15,25717.44
2023-02-05,Soap,Personal Care,51,320,1378.2,Yes,Global Traders,13,70288.2
2023-03-24,Keyboard,Electronics,27,43,1374.87,Yes,Global Traders,9,37121.49
2024-05-14,Keyboard,Electronics,55,334,801.78,No,Smart Wholesale,5,44097.9
2024-09-20,Eggs,Groceries,40,144,513.26,No,Global Traders,3,20530.4
2023-11-12,Face Wash,Personal Care,61,496,1220.1,Yes,Prime Distribution,7,74426.1
2023-07-24,Printer,Electronics,45,155,1016.66,No,Global Traders,2,45749.7
2024-03-25,Tea,Groceries,37,459,255.28,Yes,Nova Supply,5,9445.36
2024-03-06,Rice,Groceries,59,214,1795.62,Yes,Smart Wholesale,8,105941.58
2023-02-17,Tablet,Electronics,51,200,320.07,No,Prime Distribution,15,16323.57
2023-01-20,Deodorant,Personal Care,38,480,1318.58,Yes,ABC Suppliers,13,50106.04
2024-03-23,Eggs,Groceries,31,56,702.6,Yes,ABC Suppliers,11,21780.6
2023-02-19,Printer,Electronics,28,449,626.14,Yes,Prime Distribution,14,17531.92
2023-08-21,Tablet,Electronics,30,45,1286.44,Yes,Smart Wholesale,9,38593.2
2024-08-29,Tablet,Electronics,42,379,1777.61,No,Global Traders,4,74659.62
2023-07-19,Butter,Groceries,62,378,1226.43,No,Smart Wholesale,3,76038.66
2023-10-01,Tablet,Electronics,27,105,1194.45,No,Smart Wholesale,3,32250.15
2023-09-13,Deodorant,Personal Care,37,265,258.39,Yes,Prime Distribution,5,9560.43
2023-04-11,Face Wash,Personal Care,36,440,199.54,No,Global Traders,15,7183.44
2023-06-12,Headphones,Electronics,49,279,1626.81,Yes,Nova Supply,5,79713.69
2024-02-10,Butter,Groceries,40,325,1870.5,Yes,ABC Suppliers,9,74820.0
2024-04-01,Milk,Groceries,41,284,1369.73,No,Nova Supply,9,56158.93
2023-02-23,Milk,Groceries,39,194,1085.18,No,Nova Supply,14,42322.02
2024-09-30,Sugar,Groceries,49,106,1232.88,Yes,Global Traders,14,60411.12
2023-05-25,Tea,Groceries,43,165,564.31,No,ABC Suppliers,6,24265.33
2024-04-26,Keyboard,Electronics,51,392,93.84,No,Nova Supply,13,4785.84
2024-12-03,Conditioner,Personal Care,60,497,196.47,Yes,Nova Supply,7,11788.2
2023-02-12,Toothpaste,Personal Care,26,372,462.47,No,ABC Suppliers,6,12024.22
2023-12-28,Soap,Personal Care,78,98,1512.56,No,Prime Distribution,11,117979.68
2024-07-01,Cheese,Groceries,40,67,1754.45,Yes,ABC Suppliers,4,70178.0
2024-09-26,Face Wash,Personal Care,22,134,666.44,No,Prime Distribution,8,14661.68
2023-10-04,Face Wash,Personal Care,52,418,1711.65,No,Nova Supply,8,89005.8
2024-05-28,Keyboard,Electronics,53,283,1232.05,Yes,Nova Supply,13,65298.65
2023-06-13,Eggs,Groceries,55,476,885.99,Yes,Global Traders,10,48729.45
2024-04-19,Hair Oil,Personal Care,35,289,1475.51,Yes,Nova Supply,7,51642.85
2023-08-22,Monitor,Electronics,37,403,1197.56,No,Global Traders,10,44309.72
2023-01-21,Butter,Groceries,38,139,430.19,Yes,ABC Suppliers,15,16347.22
2023-07-11,Conditioner,Personal Care,70,417,902.16,No,Prime Distribution,15,63151.2
2024-06-05,Cheese,Groceries,74,253,854.12,Yes,Nova Supply,9,63204.88
2023-04-11,Monitor,Electronics,31,80,1117.53,Yes,Nova Supply,6,34643.43
2024-01-24,Keyboard,Electronics,37,344,152.21,No,ABC Suppliers,14,5631.77
2024-04-20,Tea,Groceries,51,411,340.79,Yes,Prime Distribution,4,17380.29
2023-12-20,Laptop,Electronics,69,378,62.98,No,Smart Wholesale,7,4345.62
2023-06-19,Conditioner,Personal Care,51,197,198.71,Yes,Smart Wholesale,12,10134.21
2023-02-12,Camera,Electronics,17,107,1726.56,Yes,ABC Suppliers,11,29351.52
2024-08-01,Perfume,Personal Care,35,322,243.9,Yes,ABC Suppliers,7,8536.5
2023-04-27,Rice,Groceries,50,264,1771.01,Yes,ABC Suppliers,11,88550.5
2024-08-24,Conditioner,Personal Care,48,325,1853.44,No,Prime Distribution,6,88965.12
2024-11-07,Shampoo,Personal Care,65,265,441.14,Yes,Nova Supply,15,28674.1
2023-10-17,Keyboard,Electronics,40,69,659.71,No,Smart Wholesale,10,26388.4
2023-02-16,Juice,Groceries,30,46,1165.47,Yes,Prime Distribution,10,34964.1
2023-08-27,Eggs,Groceries,38,342,530.76,No,Global Traders,13,20168.88
2023-03-22,Milk,Groceries,55,135,826.9,No,Smart Wholesale,11,45479.5
